12.10.2018,23:50,Опрокидывание,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),42,860,47.798359,56.198504,0,0,1,0
06.10.2018,13:50,Наезд на велосипедиста,"Республика Марий Эл, Звениговский",,,Кокшайск - Красногорский,30,350,48.27251,56.167622,0,0,1,0
02.10.2018,11:40,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,61,900,48.283303,56.168159,0,0,1,0
01.10.2018,18:40,Иной вид ДТП,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,40,680,48.283367,56.226952,0,0,1,0
12.09.2018,18:50,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,53,767,48.232384,56.233727,0,0,1,0
11.09.2018,12:40,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,64,652,48.306725,56.149045,0,0,1,0
09.09.2018,06:50,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,61,850,48.283153,56.168159,0,0,1,0
08.09.2018,17:20,Наезд на пешехода,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,65,27,48.313086,56.146004,1,0,1,0
08.09.2018,15:35,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,48,150,48.232942,56.268524,0,0,1,0
05.09.2018,12:35,Опрокидывание,"Республика Марий Эл, Звениговский",,,Кокшайск - Красногорский,15,698,48.001199,56.169999,0,0,1,0
04.09.2018,16:20,Наезд на велосипедиста,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,10,351,48.032677,56.058206,0,0,1,0
31.08.2018,11:20,Наезд на пешехода,"Республика Марий Эл, Звениговский, пгт Красногорский",ул Ленина,23,,,,48.330821,56.149596,0,0,1,0
16.08.2018,19:40,Иной вид ДТП,"Республика Марий Эл, Звениговский",,,Подъезд к с. Кокшайск с подъездом к автостанции с. Кокшайск,2,10,47.790849,56.18445,0,0,1,0
13.08.2018,18:00,Столкновение,"Республика Марий Эл, Звениговский, г Звенигово",ул Бутякова,1,,,,48.016605,55.97713,1,0,1,0
09.08.2018,18:26,Наезд на пешехода,"Республика Марий Эл, Звениговский, с Кожласола",ул Элмара,70,,,,48.302454,56.165316,0,0,1,0
06.08.2018,21:20,Наезд на пешехода,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),30,750,47.638264,56.176079,1,0,0,0
05.08.2018,13:54,Опрокидывание,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,41,750,48.234723,56.334467,0,0,1,0
02.08.2018,09:13,Столкновение,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),39,850,47.786407,56.188177,0,0,1,0
30.07.2018,14:00,Опрокидывание,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,68,150,48.343449,56.120678,0,0,1,0
22.07.2018,18:25,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,43,683,48.234958,56.320283,0,0,5,0
21.07.2018,15:00,Съезд с дороги,"Республика Марий Эл, Звениговский",,,Иные дороги,1,850,47.453856,56.174491,0,0,1,0
21.07.2018,18:00,Столкновение,"Республика Марий Эл, Звениговский, п Шелангер",ул 60-летия Победы,2,,,,48.272552,56.225771,0,0,1,0
20.07.2018,19:30,Опрокидывание,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,45,730,48.368769,56.231616,1,0,0,0
17.07.2018,10:35,Столкновение,"Республика Марий Эл, Звениговский",,,Звенигово - Помары,3,865,48.066216,55.986356,0,0,3,0
16.07.2018,11:35,Наезд на пешехода,"Республика Марий Эл, Звениговский, г Звенигово",,,,0,0,48.009084,55.977454,0,0,1,0
13.07.2018,08:40,Опрокидывание,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,41,550,48.234958,56.320283,0,0,1,0
10.07.2018,23:05,Наезд на препятствие,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),19,353,47.468834,56.169772,0,0,1,0
06.07.2018,04:45,Опрокидывание,"Республика Марий Эл, Звениговский, г Звенигово",ул Охотина,4,,,,48.010404,55.98692,1,0,1,0
04.07.2018,14:15,Наезд на препятствие,"Республика Марий Эл, Звениговский",,,Звенигово - Помары,14,720,48.229242,55.968137,0,0,1,0
03.07.2018,09:20,Столкновение,"Республика Марий Эл, Звениговский, г Звенигово",ул Садовая,9,,,,48.024631,55.985623,0,0,2,0
02.07.2018,15:15,Столкновение,"Республика Марий Эл, Звениговский",,,Кокшайск - Красногорский,19,620,48.09651,56.151903,0,0,1,0
30.06.2018,13:15,Опрокидывание,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),19,750,47.487717,56.183818,0,0,1,0
30.06.2018,14:00,Опрокидывание,"Республика Марий Эл, Звениговский",,,Иные дороги,1,550,47.457204,56.173356,0,0,1,0
27.06.2018,15:10,Наезд на препятствие,"Республика Марий Эл, Звениговский",,,Иные дороги,2,800,47.42874,56.163123,0,0,4,0
25.06.2018,15:20,Столкновение,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),35,50,47.729673,56.194684,1,0,3,0
25.06.2018,17:15,Столкновение,"Республика Марий Эл, Звениговский",,,Звенигово - Помары,14,900,48.234444,55.968587,0,0,1,0
22.06.2018,10:20,Опрокидывание,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),53,325,47.811703,56.295225,0,0,1,0
18.06.2018,17:15,Наезд на велосипедиста,"Республика Марий Эл, Звениговский, пгт Красногорский",ул Первомайская,22,,,,48.330638,56.155291,0,0,1,0
07.06.2018,09:00,Столкновение,"Республика Марий Эл, Звениговский, п Шелангер",,,Звенигово - Шелангер - Морки,39,624,48.272917,56.225825,0,0,3,0
06.06.2018,16:45,"Наезд на лицо, не являющееся участником дорожного движения, осуществляющее производство работ","Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,55,934,48.236589,56.211692,0,0,1,0
12.05.2018,16:08,Наезд на велосипедиста,"Республика Марий Эл, Звениговский, г Звенигово",ул Ленина,8,,,,48.009385,55.977652,0,0,1,0
12.05.2018,11:00,Наезд на препятствие,"Республика Марий Эл, Звениговский, г Звенигово",ул Гагарина,94,,,,48.017903,55.966804,0,0,1,0
30.04.2018,09:25,Наезд на велосипедиста,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,63,844,48.306725,56.149045,0,0,3,0
30.04.2018,23:35,Наезд на стоящее ТС,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,42,816,48.239063,56.233507,0,0,4,0
15.04.2018,20:05,Наезд на пешехода,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),30,841,47.679153,56.176123,1,0,0,0
12.04.2018,07:50,Столкновение,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,17,250,48.058134,56.11128,0,0,1,0
06.04.2018,20:30,Наезд на пешехода,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),19,635,47.469375,56.173629,0,0,1,0
06.04.2018,02:40,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,69,850,48.344661,56.108573,0,0,3,0
30.03.2018,19:00,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,54,880,48.236624,56.211847,0,0,3,0
16.03.2018,18:20,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,47,285,48.23327,56.287463,0,0,1,0
08.03.2018,20:55,Наезд на пешехода,"Республика Марий Эл, Звениговский, с Красный Яр",,,Звенигово - Шелангер - Морки,6,112,48.012254,56.027302,1,0,0,0
25.02.2018,19:20,Столкновение,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),22,111,47.490658,56.183922,0,0,2,0
20.02.2018,20:10,Опрокидывание,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,59,584,48.550236,56.305527,0,0,1,0
07.02.2018,17:10,Столкновение,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),48,347,47.807396,56.266962,0,0,2,0
06.02.2018,19:20,Столкновение,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),24,100,47.497236,56.183605,0,0,1,0
22.01.2018,08:50,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,55,254,48.236118,56.20641,0,0,3,0
21.01.2018,15:40,Опрокидывание,"Республика Марий Эл, Звениговский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),29,415,47.615642,56.17704,0,0,3,0
14.01.2018,16:30,Столкновение,"Республика Марий Эл, Звениговский",,,Звенигово - Шелангер - Морки,29,922,48.197293,56.199787,0,0,1,0
14.01.2018,14:00,Наезд на пешехода,"Республика Марий Эл, Звениговский",,,Кокшайск - Красногорский,20,110,48.138273,56.150344,0,0,1,0
08.01.2018,20:00,Столкновение,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,58,215,48.241104,56.19061,2,0,3,0
07.01.2018,11:55,Опрокидывание,"Республика Марий Эл, Звениговский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,47,250,48.233025,56.268443,0,0,1,0
06.01.2018,13:00,Опрокидывание,"Республика Марий Эл, Звениговский, высел Тимофеевский",ул Тимофеевская,6,,,,48.2703,56.2719,0,0,1,0
26.12.2018,13:50,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,82,650,48.382416,55.999917,0,0,1,0
26.12.2018,12:20,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,81,850,48.382502,55.997709,0,0,4,0
10.12.2018,17:30,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,77,715,48.378189,56.041016,0,0,1,0
09.12.2018,13:10,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,77,820,48.380699,56.034506,0,0,3,0
07.12.2018,06:30,Наезд на пешехода,"Республика Марий Эл, Волжский",,,Приволжский - Эмеково - Челыкино,0,970,48.418207,55.976031,1,0,0,0
07.12.2018,18:25,Наезд на пешехода,"Республика Марий Эл, Волжский, с Помары",ул Копцева,75,Звенигово - Помары,,,48.333578,55.964432,0,0,1,0
01.12.2018,17:30,Наезд на препятствие,"Республика Марий Эл, Волжский, д Часовенная",ул Экспериментальная,19,,,,48.354027,55.931546,0,0,1,0
27.11.2018,09:30,Съезд с дороги,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,85,23,48.372631,55.976632,0,0,1,0
25.11.2018,16:00,Съезд с дороги,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,79,650,48.381557,56.023524,0,0,1,0
24.11.2018,13:00,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,80,490,48.37997,56.015584,0,0,1,0
20.11.2018,07:45,Опрокидывание,"Республика Марий Эл, Волжский",,,Помары - Коркатово,9,160,48.50893,55.9646,1,0,1,0
14.11.2018,13:45,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,92,484,48.3672,55.9128,0,0,1,0
10.11.2018,12:15,Столкновение,"Республика Марий Эл, Волжский",,,Иные дороги,2,600,48.392426,55.896407,0,0,1,0
07.11.2018,13:20,Наезд на препятствие,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,82,11,48.379841,56.006228,0,0,1,0
05.11.2018,22:00,Наезд на пешехода,"Республика Марий Эл, Волжский, д Полевая",ул Полевая,52,Полевая - Ильнетуры,,,48.3436,56.0178,1,0,0,0
03.11.2018,02:50,Опрокидывание,"Республика Марий Эл, Волжский",,,Помары - Коркатово,42,922,48.818007,56.15253,1,0,1,0
26.10.2018,17:15,Наезд на пешехода,"Республика Марий Эл, Волжский, с Помары",ул Станционная,6,Звенигово - Помары,,,48.36143,55.968058,0,0,1,0
23.10.2018,08:15,Наезд на пешехода,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,91,452,48.37203,55.920005,0,0,1,0
13.10.2018,02:20,Опрокидывание,"Республика Марий Эл, Волжский",,,Помары - Коркатово,24,504,48.660915,56.06177,0,0,3,0
12.10.2018,19:05,Наезд на пешехода,"Республика Марий Эл, Волжский, пгт Приволжский",ул Сотнурское шоссе,5,Помары - Коркатово,,,48.420804,55.96756,0,0,1,0
21.09.2018,07:30,Столкновение,"Республика Марий Эл, Волжский",,,Помары - Коркатово,31,109,48.689861,56.087578,0,0,2,0
16.09.2018,19:30,Наезд на пешехода,"Республика Марий Эл, Волжский, д Старые Параты",ул Волжская,81,Старые Параты - Новые Параты,,,48.625703,55.978853,1,0,0,0
09.09.2018,19:00,Наезд на пешехода,"Республика Марий Эл, Волжский, д Полевая",ул Полевая,51,,,,48.343663,56.017791,0,0,1,0
01.09.2018,16:30,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,91,492,48.371923,55.919873,0,0,1,0
16.08.2018,00:05,Опрокидывание,"Республика Марий Эл, Волжский, с Сотнур",ул Центральная,26,Помары - Коркатово,,,48.777698,56.140194,1,0,1,0
14.08.2018,21:45,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,92,340,48.365679,55.912646,0,0,1,0
08.08.2018,20:15,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,88,750,48.369005,55.946388,0,0,4,0
06.08.2018,11:08,Столкновение,"Республика Марий Эл, Волжский",,,Помары - Коркатово,2,120,48.401749,55.965885,0,0,1,0
04.08.2018,20:45,Столкновение,"Республика Марий Эл, Волжский",,,Часовенная - Волжск,0,385,48.360111,55.906668,0,0,6,0
01.08.2018,05:00,Съезд с дороги,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,79,500,48.381214,56.021413,0,0,1,0
26.07.2018,15:00,Опрокидывание,"Республика Марий Эл, Волжский",,,Помары - Коркатово,17,573,48.626969,55.985107,0,0,1,0
26.07.2018,07:30,Наезд на пешехода,"Республика Марий Эл, Волжский, с Помары",ул Копцева,31,Звенигово - Помары,,,48.341217,55.966197,3,0,0,0
20.07.2018,17:10,Столкновение,"Республика Марий Эл, Волжский",,,Помары - Коркатово,9,690,48.517041,55.96538,0,0,1,0
08.07.2018,04:30,Наезд на препятствие,"Республика Марий Эл, Волжский",,,Помары - Коркатово,16,73,48.615253,55.975071,2,0,1,0
07.07.2018,18:20,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,84,750,48.373468,55.978313,0,0,2,0
26.06.2018,17:30,Наезд на стоящее ТС,"Республика Марий Эл, Волжский, с Эмеково",ул Советская,50,,,,48.424054,55.983115,0,0,1,0
21.06.2018,17:05,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,88,320,48.365915,55.956768,1,0,3,0
12.06.2018,20:50,Опрокидывание,"Республика Марий Эл, Волжский, пгт Приволжский",ул Юбилейная,23,,,,48.417928,55.963212,0,0,1,0
27.05.2018,22:00,Опрокидывание,"Республика Марий Эл, Волжский, с Новые Параты",,,,0,0,48.66,55.9922,0,0,1,0
27.05.2018,02:00,Иной вид ДТП,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,81,610,48.3806,56.0044,1,0,1,0
20.05.2018,02:45,Иной вид ДТП,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,75,996,48.37173,56.057805,0,0,1,0
15.05.2018,15:45,Столкновение,"Республика Марий Эл, Волжский, с Помары",ул Станционная,23,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,,,48.368988,55.969269,0,0,2,0
07.04.2018,11:15,Наезд на стоящее ТС,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,91,60,48.368621,55.916143,0,0,1,0
17.03.2018,15:40,Столкновение,"Республика Марий Эл, Волжский",,,Помары - Коркатово,16,400,48.6189,55.9772,0,0,5,0
08.03.2018,08:55,Столкновение,"Республика Марий Эл, Волжский",,,Помары - Коркатово,4,179,48.4402,55.9637,0,0,5,0
04.03.2018,14:40,Опрокидывание,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,77,850,48.3817,56.0314,0,0,1,0
24.02.2018,12:30,Падение пассажира,"Республика Марий Эл, Волжский",,,,0,0,48.405189,56.01921,0,0,1,0
10.02.2018,15:15,Наезд на пешехода,"Республика Марий Эл, Волжский, п Кленовая Гора",ул Пугачева,1,,,,48.428019,56.133417,0,0,1,0
06.02.2018,07:10,Столкновение,"Республика Марий Эл, Волжский, с Помары",ул Станционная,23,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,,,48.368834,55.968981,0,0,2,0
18.01.2018,09:00,Съезд с дороги,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,80,210,48.3789,56.0106,0,0,1,0
11.01.2018,18:38,Столкновение,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,91,962,48.368749,55.916268,0,0,1,0
05.01.2018,07:35,Опрокидывание,"Республика Марий Эл, Волжский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,88,515,48.371308,55.938513,0,0,1,0
01.01.2018,19:15,Опрокидывание,"Республика Марий Эл, Волжский",,,Полевая - Ильнетуры,1,110,48.331419,56.012066,0,0,1,0
29.12.2018,19:20,Столкновение,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),101,500,47.915572,56.713751,0,0,3,0
28.12.2018,08:40,Опрокидывание,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,28,857,47.991918,56.589139,0,0,1,0
26.12.2018,12:30,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,18,25,48.113347,56.722188,1,0,0,0
24.12.2018,08:35,Съезд с дороги,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Козьмодемьянск,11,200,47.721519,56.639191,0,0,2,0
23.12.2018,14:15,Опрокидывание,"Республика Марий Эл, Медведевский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,33,370,48.166595,56.401174,0,0,1,0
23.12.2018,18:10,Наезд на пешехода,"Республика Марий Эл, Медведевский, д Шеклянур",ул Советская,24,,,,47.627878,56.651815,0,0,1,0
22.12.2018,20:30,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,17,900,48.111877,56.721853,0,0,1,0
19.12.2018,09:45,Столкновение,"Республика Марий Эл, Медведевский, пгт Медведево",ул Медведево,79,,,,47.822832,56.634861,0,0,1,0
19.12.2018,16:20,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,13,784,48.060894,56.69666,0,0,1,0
17.12.2018,17:30,Столкновение,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,40,800,48.011853,56.682472,0,0,2,0
09.12.2018,15:15,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,10,300,48.018408,56.677533,0,0,2,0
08.12.2018,10:25,Опрокидывание,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,22,260,48.17565,56.738156,0,0,1,0
05.12.2018,19:30,Наезд на велосипедиста,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Санчурск,36,850,47.517414,56.850709,0,0,1,0
22.11.2018,19:45,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Санчурск,8,295,47.808681,56.663798,0,0,1,0
21.11.2018,15:40,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Козьмодемьянск,16,430,47.646289,56.635203,0,0,1,0
20.11.2018,11:50,Наезд на стоящее ТС,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,17,98,47.833657,56.563526,3,0,0,0
17.11.2018,19:10,Опрокидывание,"Республика Марий Эл, Медведевский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,20,658,48.04302,56.4958,0,0,1,0
17.11.2018,18:30,Опрокидывание,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,26,400,48.246481,56.745622,0,0,2,0
17.11.2018,19:28,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,27,763,48.111802,56.440885,1,0,0,0
14.11.2018,16:40,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),107,210,47.944679,56.762974,1,0,1,0
11.11.2018,10:55,Столкновение,"Республика Марий Эл, Медведевский",,,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,34,990,48.185649,56.390825,0,0,2,0
11.11.2018,09:50,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),85,100,47.870747,56.577233,0,0,1,0
06.11.2018,19:45,Наезд на пешехода,"Республика Марий Эл, Медведевский, пгт Краснооктябрьский",ул Лесозаводская,1,,,,47.649486,56.682849,0,0,1,0
05.11.2018,15:40,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Кузнецово - Юшково,1,636,48.031647,56.68787,1,0,0,0
04.11.2018,17:41,Наезд на пешехода,"Республика Марий Эл, Медведевский, пгт Медведево",,,,0,0,47.818122,56.630842,0,0,1,0
28.10.2018,20:35,Наезд на пешехода,"Республика Марий Эл, Медведевский, пгт Медведево",ул Железнодорожная,7,,,,47.765787,56.63525,0,0,1,0
28.10.2018,11:25,Столкновение,"Республика Марий Эл, Медведевский",,,Иные дороги,3,208,47.949829,56.542002,0,0,1,0
26.10.2018,18:00,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,13,430,48.061066,56.696719,0,0,1,0
24.10.2018,02:10,Наезд на пешехода,"Республика Марий Эл, Медведевский, пгт Медведево",ул Полевая,1а,Йошкар-Ола - Козьмодемьянск,,,47.805097,56.639227,0,0,1,0
22.10.2018,18:00,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),108,771,47.944615,56.775738,1,0,0,0
20.10.2018,15:50,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Козьмодемьянск,38,550,47.292709,56.573126,0,0,1,0
14.10.2018,11:05,Столкновение,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),98,650,47.906013,56.685153,0,0,1,0
12.10.2018,21:10,Наезд на препятствие,"Республика Марий Эл, Медведевский, пгт Медведево",ул Полевая,12,Йошкар-Ола - Козьмодемьянск,,,47.797694,56.638932,0,0,3,0
07.10.2018,06:55,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,37,480,48.040799,56.64807,1,0,0,0
05.10.2018,17:50,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Р-176 Вятка Чебоксары - Йошкар-Ола - Киров - Сыктывкар (основное направление),97,836,47.905326,56.683815,1,0,0,0
04.10.2018,05:55,Наезд на препятствие,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,12,460,48.046635,56.689042,1,0,0,0
29.09.2018,14:30,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Козьмодемьянск,13,354,47.698034,56.638914,0,0,1,0
29.09.2018,14:05,Наезд на велосипедиста,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,21,737,47.901335,56.566931,0,0,1,0
23.09.2018,18:45,Наезд на велосипедиста,"Республика Марий Эл, Медведевский",,,Медведево - Пекшиксола - Большой Яшнур,5,29,47.727528,56.672452,0,0,1,0
21.09.2018,18:30,Опрокидывание,"Республика Марий Эл, Медведевский",,,,0,0,47.74567,56.63951,0,0,1,0
17.09.2018,09:30,Столкновение,"Республика Марий Эл, Медведевский",,,Иные дороги,3,654,47.951235,56.541913,0,0,5,0
16.09.2018,19:00,Наезд на пешехода,"Республика Марий Эл, Медведевский, п Силикатный",ул Мира,8,А-295 Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 Волга,,,48.195219,56.383751,0,0,1,0
14.09.2018,19:25,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Санчурск,15,478,47.752794,56.717031,1,0,0,0
11.09.2018,14:55,Столкновение,"Республика Марий Эл, Медведевский",,,Йошкар-Ола - Уржум,10,285,48.018622,56.677792,0,0,1,0
07.09.2018,04:20,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,40,450,48.018043,56.680468,1,0,0,0
04.09.2018,20:25,Иной вид ДТП,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,22,750,47.925646,56.570549,2,0,0,0
04.09.2018,20:30,Наезд на стоящее ТС,"Республика Марий Эл, Медведевский",,,Объездная автодорога г. Йошкар-Олы,22,750,47.925646,56.570549,0,0,1,0
04.09.2018,17:20,Наезд на пешехода,"Республика Марий Эл, Медведевский",,,Мышино - Новый (с подъездами),0,280,47.809474,56.665012,0,0,1,0
